26,2,207.07,246.7,95.59000000000003,44.25999999999999,1,1,1.0
26,3,328.52,327.54,108.89000000000004,58.5,1,1,1.0
27,2,207.07,246.7,95.61000000000001,44.30000000000001,1,1,1.0
27,3,308.06,329.05,114.94,58.5,1,1,1.0
28,2,207.07,246.7,95.63,44.34000000000003,1,1,1.0
28,3,284.57,332.08,121.03000000000003,58.5,1,1,1.0
29,2,207.07,246.7,95.65000000000003,44.379999999999995,1,1,1.0
29,3,264.11,335.87,121.02999999999997,58.5,1,1,1.0
30,2,207.07,246.7,95.67000000000002,44.420000000000016,1,1,1.0
30,3,244.41,334.4,121.03,64.52000000000004,1,1,1.0
31,2,207.07,246.7,95.69,44.47000000000003,1,1,1.0
31,3,222.44,341.98,127.86000000000001,64.51999999999998,1,1,1.0
32,2,207.07,246.7,95.70999999999998,44.50999999999999,1,1,1.0
32,3,198.1,346.03,127.85999999999999,64.52000000000004,1,1,1.0
33,2,207.07,246.7,95.73000000000002,44.55000000000001,1,1,1.0
33,3,175.79,351.1,135.01000000000002,64.51999999999998,1,1,1.0
34,2,207.07,246.7,95.75999999999999,44.59000000000003,1,1,1.0
34,3,149.43,355.16,135.01,64.51999999999998,1,1,1.0
35,2,207.07,246.7,95.78000000000003,44.629999999999995,1,1,1.0
35,3,127.12,359.22,141.07999999999998,64.51999999999998,1,1,1.0
36,2,207.07,246.7,95.80000000000001,44.68000000000001,1,1,1.0
36,3,100.76,362.3,146.14,69.55000000000001,1,1,1.0
37,2,207.07,246.7,95.82,44.72000000000003,1,1,1.0
37,3,75.41,365.34,146.14000000000001,69.55000000000001,1,1,1.0
38,2,207.07,246.7,95.84000000000003,44.75999999999999,1,1,1.0
38,3,43.97,373.45,154.23,69.55000000000001,1,1,1.0
39,2,207.07,246.7,95.86000000000001,44.80000000000001,1,1,1.0
39,3,16.59,371.4,162.31,80.73000000000002,1,1,1.0
40,2,207.07,246.7,95.88,44.84000000000003,1,1,1.0
40,3,0.0,374.44,159.63,80.73000000000002,1,1,1.0
41,2,207.07,246.7,95.90000000000003,44.889999999999986,1,1,1.0
41,3,0.0,380.53,133.3,80.72000000000003,1,1,1.0
42,2,207.07,246.7,95.93,44.93000000000001,1,1,1.0
42,3,0.0,380.53,104.9,80.72000000000003,1,1,1.0
43,2,207.07,246.7,95.94999999999999,44.97000000000003,1,1,1.0
43,3,0.0,380.53,78.5,80.72000000000003,1,1,1.0
44,2,207.07,246.7,95.97000000000003,45.00999999999999,1,1,1.0
44,3,0.0,380.53,55.2,80.72000000000003,1,1,1.0
45,2,207.07,246.7,95.99000000000001,45.05000000000001,1,1,1.0
45,3,0.0,406.9,27.8,54.35000000000002,1,1,1.0
46,2,207.07,246.7,96.00999999999999,45.10000000000002,1,1,1.0
47,2,207.07,246.7,96.03000000000003,45.139999999999986,1,1,1.0
48,2,207.07,246.7,96.05000000000001,45.18000000000001,1,1,1.0
49,2,207.07,246.7,96.07,45.22000000000003,1,1,1.0
50,2,207.07,246.7,96.09000000000003,45.25999999999999,1,1,1.0
51,2,207.07,246.7,96.12,45.31,1,1,1.0
52,2,207.07,246.7,96.13999999999999,45.35000000000002,1,1,1.0
53,2,207.07,246.7,96.16000000000003,45.389999999999986,1,1,1.0
54,2,207.07,246.7,96.18,45.43000000000001,1,1,1.0
55,2,207.07,246.7,96.19999999999999,45.47000000000003,1,1,1.0
56,2,207.07,246.7,96.22000000000003,45.52000000000004,1,1,1.0
57,2,207.07,246.7,96.24000000000001,45.56,1,1,1.0
58,2,207.07,246.7,96.25999999999999,45.60000000000002,1,1,1.0
59,2,207.07,246.7,96.29000000000002,45.639999999999986,1,1,1.0
60,2,207.07,246.7,96.31,45.68000000000001,1,1,1.0
61,2,207.07,246.7,96.32999999999998,45.73000000000002,1,1,1.0
61,4,901.04,241.62,8.110000000000014,26.360000000000014,1,1,1.0
62,2,207.07,246.7,96.35000000000002,45.77000000000004,1,1,1.0
62,4,896.97,241.62,12.17999999999995,26.360000000000014,1,1,1.0
62,5,902.05,265.95,18.25,27.379999999999995,1,1,1.0
63,2,207.07,246.7,96.37,45.81,1,1,1.0
63,4,892.9,241.62,16.25,26.360000000000014,1,1,1.0
63,5,895.0,265.95,25.299999999999955,27.379999999999995,1,1,1.0
64,2,207.07,246.7,96.38999999999999,45.85000000000002,1,1,1.0
64,4,881.7,241.62,27.449999999999932,26.360000000000014,1,1,1.0
64,5,887.9,265.95,32.39999999999998,35.44999999999999,1,1,1.0
65,2,207.07,246.7,96.41000000000003,45.900000000000034,1,1,1.0
65,4,876.1,241.62,33.049999999999955,26.360000000000014,1,1,1.0
65,5,883.35,265.95,36.94999999999993,35.44999999999999,1,1,1.0
66,2,207.07,246.7,96.43,45.94,1,1,1.0
66,4,870.5,241.62,38.64999999999998,26.360000000000014,1,1,1.0
66,5,878.8,265.95,41.5,35.44999999999999,1,1,1.0
67,2,207.07,246.7,96.45999999999998,45.98000000000002,1,1,1.0
67,4,863.4,241.62,45.75,26.360000000000014,1,1,1.0
67,5,872.7,265.95,47.59999999999991,43.55000000000001,1,1,1.0
68,2,207.07,246.7,96.48000000000002,46.02000000000004,1,1,1.0
68,4,857.3,241.62,51.85000000000002,26.360000000000014,1,1,1.0
68,5,865.6,265.95,54.69999999999993,43.55000000000001,1,1,1.0
69,2,207.07,246.7,96.5,46.06,1,1,1.0
69,4,851.2,241.62,57.94999999999993,26.360000000000014,1,1,1.0
69,5,856.5,265.95,63.799999999999955,43.55000000000001,1,1,1.0
70,2,207.07,246.7,96.51999999999998,46.110000000000014,1,1,1.0
70,4,843.6,247.21,41.73000000000002,24.319999999999965,1,1,1.0
70,5,856.5,236.6,63.799999999999955,72.9,1,1,1.0
71,2,207.07,246.7,96.54000000000002,46.150000000000034,1,1,1.0
71,4,836.0,252.8,25.5,22.279999999999973,1,1,1.0
71,5,843.3,236.6,77.0,78.00000000000003,1,1,1.0
72,2,207.07,246.7,96.56,46.19,1,1,1.0
72,4,829.41,256.86,25.5,22.279999999999973,1,1,1.0
72,5,838.23,237.11,77.0,78.0,1,1,1.0
73,2,207.07,246.7,96.57999999999998,46.23000000000002,1,1,1.0
73,4,822.82,260.91,25.5,22.279999999999973,1,1,1.0
73,5,833.16,237.61,77.0,78.0,1,1,1.0
74,2,207.07,246.7,96.60000000000002,46.27000000000004,1,1,1.0
74,4,813.7,260.91,21.399999999999977,22.279999999999973,1,1,1.0
74,5,824.0,237.61,86.15999999999997,78.0,1,1,1.0
75,2,207.07,246.7,96.62,46.31999999999999,1,1,1.0
75,4,813.7,254.8,21.399999999999977,28.389999999999986,1,1,1.0
75,5,819.9,237.61,90.25999999999999,78.0,1,1,1.0
76,2,207.07,246.7,96.65000000000003,46.360000000000014,1,1,1.0
76,4,797.48,257.84,21.399999999999977,28.390000000000043,1,1,1.0
76,5,808.7,237.61,101.45999999999992,78.0,1,1,1.0
77,2,207.07,246.7,96.67000000000002,46.400000000000034,1,1,1.0
77,4,791.39,259.87,21.399999999999977,28.389999999999986,1,1,1.0
77,5,803.6,236.6,108.59000000000003,91.20000000000002,1,1,1.0
78,2,207.07,246.7,96.69,46.44,1,1,1.0
78,4,780.2,259.87,32.58999999999992,28.389999999999986,1,1,1.0
78,5,795.5,236.6,116.69000000000005,91.20000000000002,1,1,1.0
79,2,207.07,246.7,96.70999999999998,46.48000000000002,1,1,1.0
79,4,772.1,259.87,40.68999999999994,28.389999999999986,1,1,1.0
79,5,786.4,236.6,125.79000000000008,91.20000000000002,1,1,1.0
80,2,207.07,246.7,96.73000000000002,46.53000000000003,1,1,1.0
80,4,759.9,259.87,52.889999999999986,28.389999999999986,1,1,1.0
80,5,775.2,236.6,136.99,91.20000000000002,1,1,1.0
81,2,207.07,246.7,96.75,46.56999999999999,1,1,1.0
81,4,751.79,260.88,29.600000000000023,28.399999999999977,1,1,1.0
81,5,767.1,236.6,145.09000000000003,91.20000000000002,1,1,1.0
82,2,207.07,246.7,96.76999999999998,46.610000000000014,1,1,1.0
82,4,740.6,260.88,40.789999999999964,28.399999999999977,1,1,1.0
82,5,758.0,236.6,154.19000000000005,98.29999999999998,1,1,1.0
83,2,207.07,246.7,96.79000000000002,46.650000000000034,1,1,1.0
83,4,729.45,260.88,40.77999999999997,28.399999999999977,1,1,1.0
83,5,748.9,236.6,163.29000000000008,98.29999999999998,1,1,1.0
84,2,207.07,246.7,96.82,46.69,1,1,1.0
84,4,718.29,260.88,40.79000000000008,28.399999999999977,1,1,1.0
84,5,739.8,236.6,172.3900000000001,98.29999999999998,1,1,1.0
85,2,207.07,246.7,96.84000000000003,46.74000000000001,1,1,1.0
85,4,704.1,263.93,40.77999999999997,28.389999999999986,1,1,1.0
85,5,730.7,236.6,181.49,98.29999999999998,1,1,1.0
86,2,207.07,246.7,96.86000000000001,46.78000000000003,1,1,1.0
86,4,694.97,262.91,40.789999999999964,28.389999999999986,1,1,1.0
86,5,721.6,236.6,190.59000000000003,108.4,1,1,1.0
87,2,207.07,246.7,96.88,46.81999999999999,1,1,1.0
87,4,685.84,261.9,40.789999999999964,28.390000000000043,1,1,1.0
87,5,716.53,237.61,190.59000000000003,108.39999999999998,1,1,1.0
87,6,884.81,232.49,24.340000000000032,23.319999999999993,1,1,1.0
88,2,207.07,246.7,96.90000000000003,46.860000000000014,1,1,1.0
88,4,675.7,265.95,40.789999999999964,28.400000000000034,1,1,1.0
88,5,705.38,238.63,190.59000000000003,108.39999999999998,1,1,1.0
88,6,884.81,232.49,24.340000000000032,41.610000000000014,1,1,1.0
89,2,207.07,246.7,96.92000000000002,46.900000000000034,1,1,1.0
89,4,666.58,263.93,40.789999999999964,28.389999999999986,1,1,1.0
89,5,699.29,237.61,190.59000000000003,108.39999999999998,1,1,1.0
89,6,878.73,233.51,24.340000000000032,41.60000000000002,1,1,1.0
90,2,207.07,246.7,96.94,46.94999999999999,1,1,1.0
90,4,652.38,267.98,44.82000000000005,28.389999999999986,1,1,1.0
90,5,683.07,242.68,204.77999999999997,108.39999999999998,1,1,1.0
90,6,872.64,234.52,24.340000000000032,41.609999999999985,1,1,1.0
91,2,207.07,246.7,96.95999999999998,46.99000000000001,1,1,1.0
91,4,644.27,267.98,44.82000000000005,28.389999999999986,1,1,1.0
91,5,671.92,245.73,204.7800000000001,108.4,1,1,1.0
91,6,865.55,234.52,24.33000000000004,41.609999999999985,1,1,1.0
92,2,207.07,246.7,96.99000000000001,47.03000000000003,1,1,1.0
92,4,629.06,266.97,44.82000000000005,28.389999999999986,1,1,1.0
92,5,663.8,248.77,204.7800000000001,108.4,1,1,1.0
92,6,858.45,234.52,24.329999999999927,41.609999999999985,1,1,1.0
93,2,207.07,246.7,97.00999999999999,47.06999999999999,1,1,1.0
93,4,618.92,267.98,44.82000000000005,28.389999999999986,1,1,1.0
93,5,656.71,244.7,209.89,115.50999999999999,1,1,1.0
93,6,849.83,235.03,24.339999999999918,41.609999999999985,1,1,1.0
94,2,207.07,246.7,97.03000000000003,47.110000000000014,1,1,1.0
94,4,602.69,266.97,77.30999999999995,33.42999999999995,1,1,1.0
94,5,645.55,245.71,209.9000000000001,115.51000000000002,1,1,1.0
94,6,841.21,235.53,24.339999999999918,41.609999999999985,1,1,1.0
95,2,207.07,246.7,97.05000000000001,47.160000000000025,1,1,1.0
95,4,587.48,266.97,77.30999999999995,33.42999999999995,1,1,1.0
95,5,626.29,247.73,230.18000000000006,123.63000000000002,1,1,1.0
95,6,828.03,240.12,29.889999999999986,30.44999999999999,1,1,1.0
96,2,207.07,246.7,97.07,47.19999999999999,1,1,1.0
96,4,579.37,266.97,77.30999999999995,33.42999999999995,1,1,1.0
96,5,618.17,246.71,230.19000000000005,123.64000000000001,1,1,1.0
96,6,814.85,244.7,35.44999999999993,19.30000000000001,1,1,1.0
97,2,207.07,246.7,97.09000000000003,47.24000000000001,1,1,1.0
97,4,566.19,266.97,77.29999999999995,33.42999999999995,1,1,1.0
97,5,608.03,244.69,230.19000000000005,123.63,1,1,1.0
97,6,802.17,244.7,40.5,19.30000000000001,1,1,1.0
98,2,207.07,246.7,97.11000000000001,47.28000000000003,1,1,1.0
98,4,555.03,265.96,77.31000000000006,33.43000000000001,1,1,1.0
98,5,596.88,249.76,230.19000000000005,123.63,1,1,1.0
98,6,789.5,244.7,45.549999999999955,19.30000000000001,1,1,1.0
99,2,207.07,246.7,97.13,47.31999999999999,1,1,1.0
99,4,543.88,271.03,77.31000000000006,33.43000000000001,1,1,1.0
99,5,581.7,249.76,236.24,123.63,1,1,1.0
99,6,775.3,245.71,47.60000000000002,19.299999999999983,1,1,1.0
100,2,207.07,246.7,97.15000000000003,47.370000000000005,1,1,1.0
100,4,525.63,272.04,77.29999999999995,33.43000000000001,1,1,1.0
100,5,572.57,260.91,236.2399999999999,123.63999999999999,1,1,1.0
100,6,769.21,245.71,47.610000000000014,19.299999999999983,1,1,1.0
101,2,207.07,246.7,97.18,47.410000000000025,1,1,1.0
101,4,513.46,270.01,91.53999999999996,33.43000000000001,1,1,1.0
101,5,555.34,260.91,248.36,123.63999999999999,1,1,1.0
101,6,742.8,245.71,74.0200000000001,19.299999999999983,1,1,1.0
102,2,207.07,246.7,97.19999999999999,47.44999999999999,1,1,1.0
102,4,498.25,272.04,91.53999999999996,33.43000000000001,1,1,1.0
102,5,539.62,262.43,254.45000000000005,123.63999999999999,1,1,1.0
102,6,732.7,245.71,84.12,19.299999999999983,1,1,1.0
103,2,207.07,246.7,97.22000000000003,47.49000000000001,1,1,1.0
103,4,489.12,272.04,91.53999999999996,33.43000000000001,1,1,1.0
103,5,523.9,263.95,260.53,123.63999999999999,1,1,1.0
103,6,721.55,246.73,84.11000000000001,19.299999999999983,1,1,1.0
104,2,207.07,246.7,97.24000000000001,47.53000000000003,1,1,1.0
104,4,472.9,273.05,91.54000000000008,33.43000000000001,1,1,1.0
104,5,514.27,264.46,260.53,123.64000000000004,1,1,1.0
104,6,708.36,246.73,84.12,19.299999999999983,1,1,1.0
105,2,207.07,246.7,97.25999999999999,47.579999999999984,1,1,1.0
105,4,457.69,273.05,91.54000000000002,33.43000000000001,1,1,1.0
105,5,504.63,264.97,260.53999999999996,123.63,1,1,1.0
105,6,696.2,247.74,84.1099999999999,19.30000000000001,1,1,1.0
106,2,207.07,246.7,97.28000000000003,47.620000000000005,1,1,1.0
106,4,441.46,273.05,91.54000000000002,33.43000000000001,1,1,1.0
106,5,493.48,272.07,263.62,123.63,1,1,1.0
106,6,687.07,248.76,84.12,19.30000000000001,1,1,1.0
107,2,207.07,246.7,97.30000000000001,47.660000000000025,1,1,1.0
107,4,433.35,273.05,91.53999999999996,33.43000000000001,1,1,1.0
107,5,477.26,272.07,271.74,132.73000000000002,1,1,1.0
107,6,670.84,250.78,84.12,19.299999999999983,1,1,1.0
108,2,207.07,246.7,97.32,47.69999999999999,1,1,1.0
108,4,414.08,275.08,99.62000000000006,33.43000000000001,1,1,1.0
108,5,455.96,277.13,292.04,132.74,1,1,1.0
108,6,657.66,251.8,84.12,19.30000000000001,1,1,1.0
109,2,207.07,246.7,97.35000000000002,47.74000000000001,1,1,1.0
109,4,404.96,275.08,99.61000000000001,33.43000000000001,1,1,1.0
109,5,444.81,270.04,292.04,144.85999999999996,1,1,1.0
109,6,641.44,252.81,84.11999999999989,19.30000000000001,1,1,1.0
110,2,207.07,246.7,97.37,47.79000000000002,1,1,1.0
110,4,388.73,276.1,99.62,33.42999999999995,1,1,1.0
110,5,428.58,274.09,292.04,144.87,1,1,1.0
110,6,637.38,253.83,84.12,19.299999999999983,1,1,1.0
111,2,207.07,246.7,97.38999999999999,47.829999999999984,1,1,1.0
111,4,373.52,277.11,99.62,33.43000000000001,1,1,1.0
111,5,412.36,275.11,301.14,144.86,1,1,1.0
111,6,623.18,253.83,84.12,19.299999999999983,1,1,1.0
112,2,207.07,246.7,97.41000000000003,47.870000000000005,1,1,1.0
112,4,359.32,278.12,99.62,33.44,1,1,1.0
112,5,394.1,279.16,307.19999999999993,144.85999999999996,1,1,1.0
112,6,606.96,257.88,84.12,19.30000000000001,1,1,1.0
113,2,207.07,246.7,97.43,47.910000000000025,1,1,1.0
113,4,340.06,279.14,110.74000000000001,33.43000000000001,1,1,1.0
113,5,372.81,284.23,317.29,144.87,1,1,1.0
113,6,579.58,259.91,90.21999999999991,19.299999999999955,1,1,1.0
114,2,207.07,246.7,97.44999999999999,47.94999999999999,1,1,1.0
114,4,329.92,279.14,110.74000000000001,33.43000000000001,1,1,1.0
114,5,352.53,288.29,326.37,144.85999999999996,1,1,1.0
114,6,566.4,254.8,105.39999999999998,36.579999999999984,1,1,1.0
115,2,207.07,246.7,97.47000000000003,48.0,1,1,1.0
115,4,313.69,283.19,110.74000000000001,33.43000000000001,1,1,1.0
115,5,342.39,281.19,326.37,167.20999999999998,1,1,1.0
115,6,553.22,253.79,105.39999999999998,36.58000000000001,1,1,1.0
116,2,207.07,246.7,97.49000000000001,48.04000000000002,1,1,1.0
116,4,296.45,283.19,110.75,33.43000000000001,1,1,1.0
116,5,319.07,286.26,342.63000000000005,167.21000000000004,1,1,1.0
116,6,544.6,253.79,105.39999999999998,36.58000000000001,1,1,1.0
116,7,895.97,225.39,14.18999999999994,49.69,1,1,1.0
117,2,207.07,246.7,97.51999999999998,48.079999999999984,1,1,1.0
117,4,283.27,283.19,110.74000000000001,33.43000000000001,1,1,1.0
117,5,299.8,290.32,342.62999999999994,167.20999999999998,1,1,1.0
117,6,535.98,253.79,105.39999999999998,36.58000000000001,1,1,1.0
117,7,891.93,224.9,18.230000000000018,50.17999999999998,1,1,1.0
118,2,207.07,246.7,97.54000000000002,48.120000000000005,1,1,1.0
118,4,271.1,279.1,110.75,42.589999999999975,1,1,1.0
118,5,281.55,288.29,357.84999999999997,167.20999999999998,1,1,1.0
118,6,511.64,254.8,105.39999999999998,36.579999999999984,1,1,1.0
118,7,887.9,224.4,22.25999999999999,50.67999999999998,1,1,1.0
119,2,207.07,246.7,97.56,48.170000000000016,1,1,1.0
119,4,253.87,280.11,110.74000000000001,42.599999999999966,1,1,1.0
119,5,251.13,283.22,372.03999999999996,183.47999999999996,1,1,1.0
119,6,494.4,259.87,105.39999999999998,36.579999999999984,1,1,1.0
119,7,878.8,214.3,31.360000000000014,60.77999999999997,1,1,1.0
120,2,207.07,246.7,97.57999999999998,48.210000000000036,1,1,1.0
120,4,236.63,280.11,110.74000000000001,42.599999999999966,1,1,1.0
120,5,234.9,288.29,372.05000000000007,183.47999999999996,1,1,1.0
120,6,481.22,259.87,105.39999999999998,36.579999999999984,1,1,1.0
120,7,873.75,214.3,36.40999999999997,60.77999999999997,1,1,1.0
121,2,207.07,246.7,97.60000000000002,48.25,1,1,1.0
121,4,219.39,282.14,110.74000000000001,42.60000000000002,1,1,1.0
121,5,211.58,294.37,389.31999999999994,183.48000000000002,1,1,1.0
121,6,462.97,262.91,105.39999999999998,36.579999999999984,1,1,1.0
121,7,868.7,214.3,41.45999999999992,60.77999999999997,1,1,1.0
122,2,207.07,246.7,97.62,48.29000000000002,1,1,1.0
122,4,202.15,283.16,110.73999999999998,42.589999999999975,1,1,1.0
122,5,196.37,298.43,389.32000000000005,183.48000000000002,1,1,1.0
122,6,451.81,262.91,105.41000000000003,36.579999999999984,1,1,1.0
122,7,864.15,214.3,46.00999999999999,60.77999999999997,1,1,1.0
123,2,207.07,246.7,97.63999999999999,48.329999999999984,1,1,1.0
123,4,189.98,284.17,110.74000000000004,42.589999999999975,1,1,1.0
123,5,170.0,300.45,404.5,183.49,1,1,1.0
123,6,440.66,262.91,105.39999999999992,36.579999999999984,1,1,1.0
123,7,859.6,214.3,50.559999999999945,60.77999999999997,1,1,1.0
124,2,207.07,246.7,97.66000000000003,48.379999999999995,1,1,1.0
124,4,169.7,286.2,117.80000000000001,42.59000000000003,1,1,1.0
124,5,129.44,299.4,434.96,198.70000000000005,1,1,1.0
124,6,421.39,263.93,105.39999999999998,36.579999999999984,1,1,1.0
124,7,849.5,214.3,60.65999999999997,60.77999999999997,1,1,1.0
125,2,207.07,246.7,97.68,48.420000000000016,1,1,1.0
125,4,149.42,291.27,117.80000000000004,42.59000000000003,1,1,1.0
125,5,114.23,299.4,434.96000000000004,198.70000000000005,1,1,1.0
125,6,408.21,269.0,105.40000000000003,36.579999999999984,1,1,1.0
125,7,849.5,214.3,60.65999999999997,65.80000000000001,1,1,1.0
126,2,207.07,246.7,97.70999999999998,48.460000000000036,1,1,1.0
126,4,135.22,290.25,117.80000000000001,42.60000000000002,1,1,1.0
126,5,87.87,310.55,445.13,198.7,1,1,1.0
126,6,394.01,270.01,111.49000000000001,36.579999999999984,1,1,1.0
126,7,840.4,214.3,69.75999999999999,65.80000000000001,1,1,1.0
127,2,207.07,246.7,97.73000000000002,48.5,1,1,1.0
127,4,117.99,290.25,124.91000000000001,42.60000000000002,1,1,1.0
127,5,54.41,309.54,467.39,211.85999999999996,1,1,1.0
127,6,381.85,268.0,111.47999999999996,39.610000000000014,1,1,1.0
127,7,834.3,214.3,75.86000000000001,65.80000000000001,1,1,1.0
128,2,207.07,246.7,97.75,48.54000000000002,1,1,1.0
128,4,98.72,292.28,124.91,42.60000000000002,1,1,1.0
128,5,35.14,309.54,467.39,211.85999999999996,1,1,1.0
128,6,364.61,268.0,111.47999999999996,39.610000000000014,1,1,1.0
128,7,828.2,214.3,81.95999999999992,65.80000000000001,1,1,1.0
129,2,207.07,246.7,97.76999999999998,48.59000000000003,1,1,1.0
129,4,81.48,295.32,124.92,42.60000000000002,1,1,1.0
129,5,0.0,314.61,498.5,211.86,1,1,1.0
129,6,351.42,272.06,111.49000000000001,39.60000000000002,1,1,1.0
129,7,824.1,214.3,86.05999999999995,65.80000000000001,1,1,1.0
130,2,207.07,246.7,97.79000000000002,48.629999999999995,1,1,1.0
130,4,61.2,298.37,124.91000000000001,42.589999999999975,1,1,1.0
130,5,1.01,310.6,478.2,229.04999999999995,1,1,1.0
130,6,334.19,272.06,111.48000000000002,39.60000000000002,1,1,1.0
130,7,820.04,215.31,86.07000000000005,65.80000000000001,1,1,1.0
131,2,207.07,246.7,97.81,48.670000000000016,1,1,1.0
131,4,40.92,299.38,124.91000000000001,42.60000000000002,1,1,1.0
131,5,1.01,310.6,454.89,229.04999999999995,1,1,1.0
131,6,316.9,273.07,117.60000000000002,39.610000000000014,1,1,1.0
131,7,810.9,216.33,92.17000000000007,65.79999999999998,1,1,1.0
132,2,207.07,246.7,97.82999999999998,48.710000000000036,1,1,1.0
132,4,23.68,302.42,131.01999999999998,42.599999999999966,1,1,1.0
132,5,3.04,310.6,436.65999999999997,229.04999999999995,1,1,1.0
132,6,301.69,273.1,123.70999999999998,43.629999999999995,1,1,1.0
132,7,808.87,216.33,92.16999999999996,65.79999999999998,1,1,1.0
133,2,207.07,246.7,97.85000000000002,48.75,1,1,1.0
133,4,4.42,303.44,131.01000000000002,42.589999999999975,1,1,1.0
133,5,3.04,310.6,420.46,229.04999999999995,1,1,1.0
133,6,287.49,274.11,123.70999999999998,43.639999999999986,1,1,1.0
133,7,799.75,216.33,92.15999999999997,65.79999999999998,1,1,1.0
134,2,207.07,246.7,97.88,48.80000000000001,1,1,1.0
134,4,0.0,304.45,127.32,42.60000000000002,1,1,1.0
134,5,3.04,323.8,405.26,215.84999999999997,1,1,1.0
134,6,272.28,275.13,123.71000000000004,43.629999999999995,1,1,1.0
134,7,790.62,218.36,92.16999999999996,65.80000000000001,1,1,1.0
134,8,690.12,520.47,78.08000000000004,19.529999999999973,1,1,1.0
135,2,207.07,246.7,97.90000000000003,48.84000000000003,1,1,1.0
135,4,0.0,304.45,101.0,42.60000000000002,1,1,1.0
135,5,3.04,323.8,383.96,215.84999999999997,1,1,1.0
135,6,255.04,278.17,123.72,43.629999999999995,1,1,1.0
